Cell	cell_type
N5_bcGDRT	Erythrocyte
N5_bcGEBE	DC
N5_bcGEEX	FLB2
N5_bcGEMZ	DC
N5_bcGEOG	Erythrocyte
N5_bcGESD	Neutrophils1
N5_bcGETC	IW2
N5_bcGEVQ	FLB1
N5_bcGEXS	Erythrocyte
N5_bcGFAU	Tcells
N5_bcGFCY	Tcells
N5_bcGFED	Erythrocyte
N5_bcGFID	Tcells
N5_bcGFIU	Recruited_macrophage
N5_bcGFMP	Recruited_macrophage
N5_bcGFNY	DC
N5_bcGFTL	Tcells
N5_bcGFVU	Neutrophils1
N5_bcGGBE	Tcells
N5_bcGGME	Neutrophils1
N5_bcGGNI	Early_B
N5_bcGGOE	Erythrocyte
N5_bcGGPX	PhagNeutrophils
N5_bcGGVG	FLB1
N5_bcGGYI	DC
N5_bcGGYN	Endo
N5_bcGHAZ	Neutrophils2
N5_bcGHDI	Erythrocyte
N5_bcGHDY	Erythrocyte
N5_bcGHEV	DC
N5_bcGHFV	DC
N5_bcGHHC	IW2
N5_bcGHHQ	Recruited_macrophage
N5_bcGHIE	FLB1
N5_bcGHRF	Neutrophils1
N5_bcGHSJ	Tcells
N5_bcGHXD	IW2
N5_bcGIAP	Recruited_macrophage
N5_bcGIBO	Erythrocyte
N5_bcGIBU	FLB1
N5_bcGIEH	Erythrocyte
N5_bcGIFM	FLB2
N5_bcGILL	Recruited_macrophage
N5_bcGIQM	Erythrocyte
N5_bcGJAD	Recruited_macrophage
N5_bcGJAS	Early_B
N5_bcGJHG	Early_B
N5_bcGJKP	Neutrophils1
N5_bcGJOY	Neutrophils1
N5_bcGJRK	IW1
N5_bcGJUM	Neutrophils2
N5_bcGJXR	Erythrocyte
N5_bcGKAY	Neutrophils1
N5_bcGKFM	Neutrophils1
N5_bcGKOF	Recruited_macrophage
N5_bcGKTU	IW2
N5_bcGKVD	Recruited_macrophage
N5_bcGLGE	Neutrophils1
N5_bcGLHP	IW2
N5_bcGLIU	Neutrophils1
N5_bcGLJX	Erythrocyte
N5_bcGLKB	FLB2
N5_bcGLKC	Erythrocyte
N5_bcGLNZ	PhagNeutrophils
N5_bcGLOT	Early_B
N5_bcGLTI	Endo
N5_bcGLYG	Leydig
N5_bcGMFX	FLB2
N5_bcGMJA	Erythrocyte
N5_bcGMJO	Tcells
N5_bcGMPW	BasalWE
N5_bcGMRJ	IW2
N5_bcGMSP	PhagNeutrophils
N5_bcGMSZ	Neutrophils2
N5_bcGMUH	Recruited_macrophage
N5_bcGMWO	DC
N5_bcGMXK	Tcells
N5_bcGNAV	DC
N5_bcGNFJ	Erythrocyte
N5_bcGNLY	Tcells
N5_bcGNQJ	Recruited_macrophage
N5_bcGNTO	Recruited_macrophage
N5_bcGNWY	IW2
N5_bcGNXU	DC
N5_bcGNYT	Erythrocyte
N5_bcGOBE	Erythrocyte
N5_bcGOCU	Early_B
N5_bcGOHU	PhagNeutrophils
N5_bcGOIT	Erythrocyte
N5_bcGOKF	Recruited_macrophage
N5_bcGOOP	Neutrophils1
N5_bcGOTI	IW1
N5_bcGOVF	Neutrophils1
N5_bcGOVJ	IW2
N5_bcGPBK	Recruited_macrophage
N5_bcGPDA	Neutrophils1
N5_bcGPDE	Neutrophils1
N5_bcGPFT	Neutrophils1
N5_bcGPMQ	SSC
N5_bcGPON	SSC
N5_bcGPQV	IW2
N5_bcGPTX	SSC
N5_bcGPUC	Neutrophils1
N5_bcGPUL	Tcells
N5_bcGPWG	Endo
N5_bcGPZA	Tcells
N5_bcGQAO	Tcells
N5_bcGQAV	Neutrophils2
N5_bcGQIA	Tcells
N5_bcGQKC	Erythrocyte
N5_bcGQMG	Tcells
N5_bcGQPR	FLB2
N5_bcGQQK	IW2
N5_bcGQSC	IW1
N5_bcGQST	BasalWE
N5_bcGQUB	Neutrophils1
N5_bcGQVM	Tcells
N5_bcGQXC	Erythrocyte
N5_bcGQZG	Erythrocyte
N5_bcGRDD	IW2
N5_bcGRGI	BasalWE
N5_bcGRNY	Neutrophils1
N5_bcGRSN	IW2
N5_bcGRTU	FLB2
N5_bcGRWY	Erythrocyte
N5_bcGRZS	Recruited_macrophage
N5_bcGRZT	Erythrocyte
N5_bcGSCE	FLB2
N5_bcGSEU	Erythrocyte
N5_bcGSMA	Neutrophils2
N5_bcGSNS	Endo
N5_bcGSTM	Erythrocyte
N5_bcGSVX	Neutrophils1
N5_bcGSXR	IW1
N5_bcGTHG	Recruited_macrophage
N5_bcGTWD	Tcells
N5_bcGTXD	DC
N5_bcGUAG	Erythrocyte
N5_bcGUDI	BasalWE
N5_bcGUGM	Neutrophils1
N5_bcGUIQ	Neutrophils1
N5_bcGUJY	PhagNeutrophils
N5_bcGUOB	Tcells
N5_bcGUPC	Erythrocyte
N5_bcGUQO	Erythrocyte
N5_bcGURG	Recruited_macrophage
N5_bcGUUW	Erythrocyte
N5_bcGUVR	DC
N5_bcGUYH	IW2
N5_bcGUYJ	Erythrocyte
N5_bcGUZP	Endo
N5_bcGVBH	Neutrophils1
N5_bcGVDN	Recruited_macrophage
N5_bcGVEB	DC
N5_bcGVED	Erythrocyte
N5_bcGVFS	Neutrophils1
N5_bcGVIL	Neutrophils1
N5_bcGVMJ	Neutrophils2
N5_bcGVYA	Erythrocyte
N5_bcGWAZ	DC
N5_bcGWSD	Erythrocyte
N5_bcGWUN	Tcells
N5_bcGWWB	IW2
N5_bcGXAW	IW2
N5_bcGXAX	DC
N5_bcGXFJ	Recruited_macrophage
N5_bcGXFL	Tcells
N5_bcGXFZ	Neutrophils1
N5_bcGXJG	Erythrocyte
N5_bcGXKO	Recruited_macrophage
N5_bcGXKP	Erythrocyte
N5_bcGXMT	IW1
N5_bcGXNA	Leydig
N5_bcGXOV	Erythrocyte
N5_bcGXPQ	Neutrophils2
N5_bcGXQF	IW2
N5_bcGXTH	Neutrophils1
N5_bcGXVW	Erythrocyte
N5_bcGXZC	Neutrophils1
N5_bcGYIK	Erythrocyte
N5_bcGYIL	Early_B
N5_bcGYKY	Endo
N5_bcGYQA	FLB2
N5_bcGYRQ	Recruited_macrophage
N5_bcGYUV	IW1
N5_bcGYVN	IW2
N5_bcGZAN	Erythrocyte
N5_bcGZCF	Erythrocyte
N5_bcGZCH	Endo
N5_bcGZIP	Recruited_macrophage
N5_bcGZSE	Erythrocyte
N5_bcGZSN	Recruited_macrophage
N5_bcHABX	Recruited_macrophage
N5_bcHAFU	IW1
N5_bcHAHK	Erythrocyte
N5_bcHAHZ	Recruited_macrophage
N5_bcHAVH	Recruited_macrophage
N5_bcHAVM	Erythrocyte
N5_bcHBBR	Recruited_macrophage
N5_bcHBGR	Neutrophils1
N5_bcHBHQ	Neutrophils1
N5_bcHBIT	Tcells
N5_bcHBMH	FLB1
N5_bcHBQN	FLB1
N5_bcHBRH	Neutrophils1
N5_bcHBSE	IW1
N5_bcHBST	Neutrophils1
N5_bcHBTY	DC
N5_bcHCAO	PhagNeutrophils
N5_bcHCFH	Erythrocyte
N5_bcHCKJ	Recruited_macrophage
N5_bcHCLQ	Neutrophils2
N5_bcHCNF	Erythrocyte
N5_bcHCOM	Erythrocyte
N5_bcHCON	Erythrocyte
N5_bcHCPN	Endo
N5_bcHCPT	Tcells
N5_bcHCVV	Recruited_macrophage
N5_bcHCZR	Neutrophils1
N5_bcHDIA	FLB1
N5_bcHDMX	Neutrophils2
N5_bcHDNN	Erythrocyte
N5_bcHDOK	Bcell
N5_bcHDPA	FLB1
N5_bcHDQG	Early_B
N5_bcHDRW	Tcells
N5_bcHDSN	Neutrophils1
N5_bcHDSQ	Neutrophils1
N5_bcHDXK	Recruited_macrophage
N5_bcHEAM	Neutrophils2
N5_bcHEBO	Recruited_macrophage
N5_bcHECI	PhagNeutrophils
N5_bcHEDO	Endo
N5_bcHEGY	SSC
N5_bcHEKJ	Erythrocyte
N5_bcHELP	Tcells
N5_bcHENN	Neutrophils1
N5_bcHEQE	Erythrocyte
N5_bcHEQI	IW1
N5_bcHEQO	Erythrocyte
N5_bcHETY	Neutrophils2
N5_bcHEUM	Neutrophils1
N5_bcHEWV	Recruited_macrophage
N5_bcHEXG	Recruited_macrophage
N5_bcHEYY	DC
N5_bcHFAD	Neutrophils1
N5_bcHFGV	Recruited_macrophage
N5_bcHFHO	IW1
N5_bcHFIZ	Recruited_macrophage
N5_bcHFLC	IW1
N5_bcHFMQ	Neutrophils1
N5_bcHFUT	Tcells
N5_bcHGFU	Erythrocyte
N5_bcHGGD	SSC
N5_bcHGHQ	Neutrophils1
N5_bcHGHY	Neutrophils2
N5_bcHGIE	Neutrophils1
N5_bcHGNO	Neutrophils1
N5_bcHGPB	PhagNeutrophils
N5_bcHGRI	Tcells
N5_bcHGWW	IW2
N5_bcHGXV	Erythrocyte
N5_bcHGYI	Neutrophils1
N5_bcHGZJ	IW2
N5_bcHHFX	BasalWE
N5_bcHHIC	Tcells
N5_bcHHNL	Neutrophils2
N5_bcHHPR	SSC
N5_bcHIAQ	IW2
N5_bcHIDI	Neutrophils2
N5_bcHIFM	PhagNeutrophils
N5_bcHINM	Endo
N5_bcHION	Recruited_macrophage
N5_bcHIRS	IW1
N5_bcHIRV	FLB2
N5_bcHITW	Early_B
N5_bcHIUH	IW1
N5_bcHJFH	Neutrophils1
N5_bcHJHD	IW2
N5_bcHJJL	Tcells
N5_bcHJKE	Recruited_macrophage
N5_bcHJQG	PhagNeutrophils
N5_bcHJQM	Leydig
N5_bcHJRB	IW1
N5_bcHJRU	Recruited_macrophage
N5_bcHJUN	Early_B
N5_bcHKEA	IW2
N5_bcHKEP	Recruited_macrophage
N5_bcHKIM	Erythrocyte
N5_bcHKMY	Neutrophils1
N5_bcHKNZ	Neutrophils1
N5_bcHKOP	PhagNeutrophils
N5_bcHKQZ	Recruited_macrophage
N5_bcHKTP	Neutrophils1
N5_bcHKWQ	IW1
N5_bcHLFX	Tcells
N5_bcHLKU	Erythrocyte
N5_bcHLNJ	Endo
N5_bcHLQR	Neutrophils2
N5_bcHLSE	IW2
N5_bcHLWV	Tcells
N5_bcHLYY	FLB1
N5_bcHMAA	Erythrocyte
N5_bcHMBA	Erythrocyte
N5_bcHMDF	FLB1
N5_bcHMEK	Early_B
N5_bcHMHM	DC
N5_bcHMIJ	FLB2
N5_bcHMJK	Neutrophils2
N5_bcHMJW	Neutrophils1
N5_bcHMKJ	Erythrocyte
N5_bcHMOA	IW3
N5_bcHMSU	Erythrocyte
N5_bcHMZU	Neutrophils1
N5_bcHNEY	IW1
N5_bcHNKL	FLB1
N5_bcHNKS	FLB2
N5_bcHNMO	PhagNeutrophils
N5_bcHNOM	Early_B
N5_bcHNSN	Tcells
N5_bcHOGG	Neutrophils1
N5_bcHOON	FLB2
N5_bcHOPU	Erythrocyte
N5_bcHOSM	Erythrocyte
N5_bcHOTY	Recruited_macrophage
N5_bcHOUD	Erythrocyte
N5_bcHOVL	Neutrophils1
N5_bcHOYT	Erythrocyte
N5_bcHPMH	IW2
N5_bcHPOB	Erythrocyte
N5_bcHPVR	SSC
N5_bcHPVX	Erythrocyte
N5_bcHQAO	IW2
N5_bcHQDG	Early_B
N5_bcHQFH	Recruited_macrophage
N5_bcHQKE	Endo
N5_bcHQKI	Recruited_macrophage
N5_bcHQKL	Neutrophils1
N5_bcHQLB	Early_B
N5_bcHQNU	Erythrocyte
N5_bcHQPA	IW3
N5_bcHQSN	Erythrocyte
N5_bcHQUV	Neutrophils2
N5_bcHQWY	Tcells
N5_bcHQYA	FLB1
N5_bcHRDB	Erythrocyte
N5_bcHRGR	IW2
N5_bcHRJI	Erythrocyte
N5_bcHROI	Tcells
N5_bcHROR	Neutrophils1
N5_bcHRSY	Erythrocyte
N5_bcHRTK	Erythrocyte
N5_bcHRUQ	Neutrophils2
N5_bcHRVA	FLB2
N5_bcHRVB	Early_B
N5_bcHRVC	Erythrocyte
N5_bcHSBX	Neutrophils2
N5_bcHSIW	PhagNeutrophils
N5_bcHSNI	Endo
N5_bcHSRX	Erythrocyte
N5_bcHSSU	Tcells
N5_bcHSUN	IW2
N5_bcHSVS	Neutrophils2
N5_bcHSXG	Recruited_macrophage
N5_bcHSYS	Early_B
N5_bcHTAA	Recruited_macrophage
N5_bcHTBW	FLB1
N5_bcHTCU	Neutrophils1
N5_bcHTFD	IW2
N5_bcHTFS	Erythrocyte
N5_bcHTKE	Erythrocyte
N5_bcHTRD	Tcells
N5_bcHTSB	Endo
N5_bcHTWA	Endo
N5_bcHTZD	IW1
N5_bcHUAN	IW1
N5_bcHUEX	Neutrophils1
N5_bcHUKR	Recruited_macrophage
N5_bcHURI	Tcells
N5_bcHUTX	Schwann
N5_bcHUWI	Erythrocyte
N5_bcHUZR	Neutrophils1
N5_bcHVNC	Recruited_macrophage
N5_bcHVPD	Erythrocyte
N5_bcHVQA	Erythrocyte
N5_bcHVQT	Neutrophils2
N5_bcHVSR	FLB1
N5_bcHVUD	Recruited_macrophage
N5_bcHVVR	FLB2
N5_bcHVYS	Leydig
N5_bcHWIR	Erythrocyte
N5_bcHWLY	Schwann
N5_bcHWMW	Erythrocyte
N5_bcHWQN	Neutrophils1
N5_bcHWRA	Recruited_macrophage
N5_bcHWSB	Recruited_macrophage
N5_bcHWTU	Neutrophils1
N5_bcHWXF	Tcells
N5_bcHWYL	Endo
N5_bcHWZE	Erythrocyte
N5_bcHXEA	Erythrocyte
N5_bcHXFB	Neutrophils1
N5_bcHXGE	SSC
N5_bcHXHC	Erythrocyte
N5_bcHXJI	IW1
N5_bcHXLB	FLB1
N5_bcHXOL	Recruited_macrophage
N5_bcHXOU	Neutrophils1
N5_bcHXWG	Schwann
N5_bcHXWN	Early_B
N5_bcHXZI	IW2
N5_bcHYAK	Neutrophils2
N5_bcHYEB	Early_B
N5_bcHYEC	Erythrocyte
N5_bcHYFB	Erythrocyte
N5_bcHYIH	PhagNeutrophils
N5_bcHYTV	Recruited_macrophage
N5_bcHYVU	FLB1
N5_bcHYYZ	Neutrophils2
N5_bcHZBD	Neutrophils2
N5_bcHZBO	Erythrocyte
N5_bcHZGY	Erythrocyte
N5_bcHZID	Leydig
N5_bcHZIK	Early_B
N5_bcHZKT	Endo
N5_bcHZWY	Erythrocyte
N5_bcHZYZ	Recruited_macrophage
N5_bcHZZC	IW2
N5_bcHZZN	Recruited_macrophage
N5_bcIACB	Early_B
N5_bcIACZ	Erythrocyte
N5_bcIADU	Erythrocyte
N5_bcIAFR	IW1
N5_bcIAGE	Neutrophils1
N5_bcIAGK	Neutrophils1
N5_bcIAKT	Neutrophils2
N5_bcIAQX	Tcells
N5_bcIATJ	Early_B
N5_bcIAWO	Erythrocyte
N5_bcIAXN	Neutrophils2
N5_bcIAZG	Recruited_macrophage
N5_bcIBBF	Erythrocyte
N5_bcIBEU	Erythrocyte
N5_bcIBFM	Erythrocyte
N5_bcIBGB	Erythrocyte
N5_bcIBOC	Neutrophils1
N5_bcIBVP	IW1
N5_bcIBYL	IW2
N5_bcICCA	Tcells
N5_bcICCU	FLB2
N5_bcICDO	DC
N5_bcICDZ	Erythrocyte
N5_bcICEL	Early_B
N5_bcICEU	Recruited_macrophage
N5_bcICIX	Endo
N5_bcICKL	Erythrocyte
N5_bcICSO	Neutrophils2
N5_bcICSP	Erythrocyte
N5_bcICUD	Erythrocyte
N5_bcICVZ	IW1
N5_bcICYZ	Recruited_macrophage
N5_bcIDBU	Neutrophils2
N5_bcIDEE	Neutrophils1
N5_bcIDEW	FLB2
N5_bcIDGT	Erythrocyte
N5_bcIDOM	Erythrocyte
N5_bcIDTB	Tcells
N5_bcIDZK	PhagNeutrophils
N5_bcIEAG	Early_B
N5_bcIEAO	Neutrophils1
N5_bcIECY	IW2
N5_bcIEEZ	PhagNeutrophils
N5_bcIEFH	Neutrophils1
N5_bcIEFX	Neutrophils1
N5_bcIEGI	Erythrocyte
N5_bcIEJN	Neutrophils1
N5_bcIEMF	Erythrocyte
N5_bcIFEE	FLB1
N5_bcIFGZ	Erythrocyte
N5_bcIFKE	Neutrophils1
N5_bcIFMM	Early_B
N5_bcIFNU	Neutrophils1
N5_bcIFNY	Endo
N5_bcIFQC	Neutrophils1
N5_bcIFTA	Early_B
N5_bcIFTC	Neutrophils1
N5_bcIFTI	Neutrophils1
N5_bcIFTX	IW2
N5_bcIGAU	Recruited_macrophage
N5_bcIGFG	Erythrocyte
N5_bcIGKT	Neutrophils1
N5_bcIGNI	Erythrocyte
N5_bcIGPR	Neutrophils1
N5_bcIGQW	Neutrophils1
N5_bcIGWT	Recruited_macrophage
N5_bcIGZJ	Schwann
N5_bcIHHT	Erythrocyte
N5_bcIHII	Neutrophils2
N5_bcIHMK	Erythrocyte
N5_bcIHOJ	Erythrocyte
N5_bcIHRZ	SSC
N5_bcIIBA	Neutrophils1
N5_bcIIBE	Early_B
N5_bcIIBY	Erythrocyte
N5_bcIICN	Early_B
N5_bcIICX	FLB1
N5_bcIIID	Schwann
N5_bcIIIY	Neutrophils1
N5_bcIIPL	Neutrophils2
N5_bcIJDQ	BasalWE
N5_bcIJED	Erythrocyte
N5_bcIJFR	FLB2
N5_bcIJKO	Neutrophils2
N5_bcIJUH	IW2
N5_bcIJWI	PhagNeutrophils
N5_bcIJWU	PhagNeutrophils
N5_bcIKAW	Erythrocyte
N6_bcAAAH	Neutrophils1
N6_bcAABW	IW1
N6_bcAACV	Recruited_macrophage
N6_bcAADA	Neutrophils1
N6_bcAAMW	Early_B
N6_bcAANZ	IW3
N6_bcAAQE	Neutrophils1
N6_bcAASC	Erythrocyte
N6_bcAAUC	Neutrophils1
N6_bcAAXG	Neutrophils1
N6_bcAAYY	PhagNeutrophils
N6_bcAAZO	PhagNeutrophils
N6_bcABBG	Neutrophils1
N6_bcABCC	FLB2
N6_bcABCU	FLB2
N6_bcABFU	Recruited_macrophage
N6_bcABKG	Neutrophils1
N6_bcABLD	PhagNeutrophils
N6_bcABLU	DC
N6_bcABMJ	Neutrophils1
N6_bcABWB	IW3
N6_bcABWZ	Neutrophils1
N6_bcABXO	Neutrophils2
N6_bcABYJ	Erythrocyte
N6_bcACCB	Early_B
N6_bcACDB	Recruited_macrophage
N6_bcACFV	FLB1
N6_bcACGQ	IW3
N6_bcACMI	IW3
N6_bcACSP	PhagNeutrophils
N6_bcACWX	PhagNeutrophils
N6_bcACXV	SSC
N6_bcADCO	FLB2
N6_bcADCX	Schwann
N6_bcADEJ	PhagNeutrophils
N6_bcADFH	Bcell
N6_bcADHU	PhagNeutrophils
N6_bcADIC	Neutrophils1
N6_bcADLK	Neutrophils1
N6_bcADLQ	PhagNeutrophils
N6_bcADUC	Neutrophils2
N6_bcADWL	Neutrophils1
N6_bcADWS	IW3
N6_bcADXS	Erythrocyte
N6_bcADYG	Neutrophils1
N6_bcAECK	Tcells
N6_bcAEID	Neutrophils1
N6_bcAEQB	PhagNeutrophils
N6_bcAEQD	IW3
N6_bcAESQ	Recruited_macrophage
N6_bcAEYG	IW3
N6_bcAEZC	IW3
N6_bcAEZO	Neutrophils1
N6_bcAEZT	DC
N6_bcAFDW	Erythrocyte
N6_bcAFFL	Neutrophils1
N6_bcAFIL	Erythrocyte
N6_bcAFLK	Erythrocyte
N6_bcAFLN	Erythrocyte
N6_bcAFNB	Erythrocyte
N6_bcAFOD	IW3
N6_bcAFQV	Neutrophils1
N6_bcAFRK	IW3
N6_bcAFUV	IW3
N6_bcAFWT	Erythrocyte
N6_bcAFXF	FLB1
N6_bcAFXX	Neutrophils2
N6_bcAFZO	Neutrophils1
N6_bcAGAD	FLB1
N6_bcAGKU	Recruited_macrophage
N6_bcAGNG	IW3
N6_bcAGOL	Neutrophils1
N6_bcAGQN	PhagNeutrophils
N6_bcAGUL	Erythrocyte
N6_bcAGWZ	FLB2
N6_bcAGZC	Erythrocyte
N6_bcAHBG	IW3
N6_bcAHCX	Neutrophils1
N6_bcAHDK	Neutrophils1
N6_bcAHEV	Neutrophils1
N6_bcAHOM	PhagNeutrophils
N6_bcAHOY	FLB1
N6_bcAHQM	IW3
N6_bcAHQR	Neutrophils1
N6_bcAHSK	Erythrocyte
N6_bcAHTF	Erythrocyte
N6_bcAHTQ	Neutrophils1
N6_bcAHUV	Recruited_macrophage
N6_bcAICR	Neutrophils1
N6_bcAIII	Erythrocyte
N6_bcAILI	Neutrophils1
N6_bcAILO	Neutrophils1
N6_bcAILQ	Neutrophils1
N6_bcAIMZ	Neutrophils1
N6_bcAISK	Neutrophils1
N6_bcAITV	Neutrophils1
N6_bcAIXD	FLB1
N6_bcAIYX	Neutrophils2
N6_bcAIYZ	FLB2
N6_bcAJAO	FLB2
N6_bcAJBR	Neutrophils1
N6_bcAJDN	DC
N6_bcAJGS	Neutrophils1
N6_bcAJIU	Erythrocyte
N6_bcAJNO	IW3
N6_bcAJNY	Neutrophils1
N6_bcAJTZ	Endo
N6_bcAJUY	PhagNeutrophils
N6_bcAJYA	FLB2
N6_bcAKAN	Recruited_macrophage
N6_bcAKDL	IW3
N6_bcAKDX	PhagNeutrophils
N6_bcAKET	Neutrophils1
N6_bcAKGJ	Neutrophils2
N6_bcAKIF	PhagNeutrophils
N6_bcAKIT	Recruited_macrophage
N6_bcAKJW	Erythrocyte
N6_bcAKKV	Erythrocyte
N6_bcAKMY	Neutrophils1
N6_bcAKOS	Erythrocyte
N6_bcAKOU	Early_B
N6_bcAKQZ	Neutrophils2
N6_bcAKVB	Erythrocyte
N6_bcAKVF	Neutrophils1
N6_bcAKZA	Neutrophils2
N6_bcAKZZ	PhagNeutrophils
N6_bcALBF	Neutrophils1
N6_bcALBU	FLB2
N6_bcALDR	PhagNeutrophils
N6_bcALEG	Endo
N6_bcALEI	IW3
N6_bcALEY	IW3
N6_bcALFB	IW3
N6_bcALFW	Erythrocyte
N6_bcALGA	Schwann
N6_bcALGB	Neutrophils1
N6_bcALJW	SSC
N6_bcALLH	Neutrophils1
N6_bcALQI	Erythrocyte
N6_bcALTE	Tcells
N6_bcALUF	Neutrophils1
N6_bcALUZ	Tcells
N6_bcAMAF	Tcells
N6_bcAMBA	Neutrophils1
N6_bcAMBW	Recruited_macrophage
N6_bcAMDN	FLB2
N6_bcAMDP	Recruited_macrophage
N6_bcAMDT	Erythrocyte
N6_bcAMED	SSC
N6_bcAMKU	Neutrophils1
N6_bcAMML	Endo
N6_bcAMQH	PhagNeutrophils
N6_bcAMRP	IW3
N6_bcAMSG	IW3
N6_bcAMTD	Schwann
N6_bcAMUM	IW3
N6_bcAMUW	Erythrocyte
N6_bcAMVP	PhagNeutrophils
N6_bcAMXJ	Neutrophils2
N6_bcAMZE	PhagNeutrophils
N6_bcANJA	Neutrophils1
N6_bcANLK	Neutrophils1
N6_bcANME	Neutrophils1
N6_bcANQC	IW3
N6_bcANRM	Neutrophils1
N6_bcANUG	IW3
N6_bcANUQ	Erythrocyte
N6_bcAOEG	IW3
N6_bcAOFT	IW3
N6_bcAOGD	Neutrophils1
N6_bcAOGZ	Neutrophils1
N6_bcAOHG	Neutrophils1
N6_bcAOJD	Leydig
N6_bcAOLC	IW3
N6_bcAOPR	Bcell
N6_bcAOPT	IW3
N6_bcAOQL	Endo
N6_bcAOSP	Neutrophils1
N6_bcAPAO	PhagNeutrophils
N6_bcAPBS	IW3
N6_bcAPDR	Neutrophils1
N6_bcAPFI	Recruited_macrophage
N6_bcAPFT	PhagNeutrophils
N6_bcAPIV	FLB2
N6_bcAPKB	Neutrophils1
N6_bcAPLC	Erythrocyte
N6_bcAPMP	IW3
N6_bcAPNT	Neutrophils1
N6_bcAPOG	Erythrocyte
N6_bcAPRF	Neutrophils2
N6_bcAPTV	Endo
N6_bcAPVJ	Neutrophils1
N6_bcAPVQ	Erythrocyte
N6_bcAPWI	Neutrophils1
N6_bcAPWM	FLB2
N6_bcAPZW	Neutrophils1
N6_bcAQDN	Neutrophils1
N6_bcAQEM	Recruited_macrophage
N6_bcAQPA	Erythrocyte
N6_bcAQSF	Schwann
N6_bcAQSN	Neutrophils2
N6_bcAQSU	Endo
N6_bcAQXA	FLB2
N6_bcAQZW	Neutrophils1
N6_bcARNE	FLB1
N6_bcARNZ	Neutrophils2
N6_bcARSS	PhagNeutrophils
N6_bcARUK	IW3
N6_bcARVX	Erythrocyte
N6_bcARWI	IW3
N6_bcARZI	FLB2
N6_bcASAF	FLB2
N6_bcASBJ	PhagNeutrophils
N6_bcASCP	Neutrophils1
N6_bcASCZ	Neutrophils1
N6_bcASEE	Tcells
N6_bcASHQ	Recruited_macrophage
N6_bcASJD	FLB2
N6_bcASNW	Recruited_macrophage
N6_bcASUQ	Neutrophils2
N6_bcATAF	Bcell
N6_bcATAK	DC
N6_bcATBG	DC
N6_bcATBQ	FLB1
N6_bcATDN	Early_B
N6_bcATDO	Recruited_macrophage
N6_bcATDW	Neutrophils1
N6_bcATEO	Erythrocyte
N6_bcATEX	Erythrocyte
N6_bcATGL	Neutrophils1
N6_bcATHA	Erythrocyte
N6_bcATMO	Neutrophils1
N6_bcATSN	Leydig
N6_bcATTV	Erythrocyte
N6_bcATTZ	Bcell
N6_bcATWH	DC
N6_bcATZS	Recruited_macrophage
N6_bcAUBA	Neutrophils2
N6_bcAUCC	Recruited_macrophage
N6_bcAUCE	FLB2
N6_bcAUCI	Neutrophils1
N6_bcAUGV	Neutrophils1
N6_bcAUJB	Neutrophils1
N6_bcAUKD	FLB2
N6_bcAUNI	Tcells
N6_bcAUPS	IW3
N6_bcAURR	FLB2
N6_bcAUXG	Neutrophils2
N6_bcAUXJ	Neutrophils1
N6_bcAUXQ	FLB2
N6_bcAUYL	IW3
N6_bcAUYM	PhagNeutrophils
N6_bcAUZI	Neutrophils1
N6_bcAUZO	Neutrophils1
N6_bcAUZX	Schwann
N6_bcAVDH	FLB2
N6_bcAVEA	Erythrocyte
N6_bcAVFS	Neutrophils1
N6_bcAVHO	PhagNeutrophils
N6_bcAVIE	BasalWE
N6_bcAVJK	FLB2
N6_bcAVKO	Erythrocyte
N6_bcAVKQ	DC
N6_bcAVLU	FLB1
N6_bcAVLW	Tcells
N6_bcAVMN	Endo
N6_bcAVNL	DC
N6_bcAVQG	Tcells
N6_bcAVUK	Neutrophils1
N6_bcAVWG	Recruited_macrophage
N6_bcAVXL	Neutrophils1
N6_bcAVXY	SSC
N6_bcAVZG	PhagNeutrophils
N6_bcAWFJ	Neutrophils1
N6_bcAWJC	Erythrocyte
N6_bcAWKC	PhagNeutrophils
N6_bcAWMR	Recruited_macrophage
N6_bcAWNX	Erythrocyte
N6_bcAWOL	IW3
N6_bcAWTA	Recruited_macrophage
N6_bcAWXD	FLB2
N6_bcAWYI	Neutrophils1
N6_bcAXBN	PhagNeutrophils
N6_bcAXGJ	PhagNeutrophils
N6_bcAXIB	Erythrocyte
N6_bcAXIE	IW3
N6_bcAXJA	FLB2
N6_bcAXJP	Neutrophils1
N6_bcAXJU	Neutrophils1
N6_bcAXPK	DC
N6_bcAXQD	Neutrophils2
N6_bcAYDT	DC
N6_bcAYFU	Neutrophils1
N6_bcAYGP	Tcells
N6_bcAYNV	Early_B
N6_bcAYOW	Neutrophils1
N6_bcAYSP	Neutrophils1
N6_bcAYTB	Recruited_macrophage
N6_bcAYWB	IW3
N6_bcAYYX	Neutrophils1
N6_bcAZAX	Erythrocyte
N6_bcAZCL	Neutrophils2
N6_bcAZDE	Neutrophils2
N6_bcAZDS	Neutrophils1
N6_bcAZOM	FLB1
N6_bcAZRW	Erythrocyte
N6_bcAZVB	PhagNeutrophils
N6_bcAZVQ	Erythrocyte
N6_bcAZVW	FLB2
N6_bcAZXC	FLB2
N6_bcAZXJ	Neutrophils1
N6_bcAZYI	Neutrophils1
N6_bcAZYL	IW3
N6_bcAZZO	Early_B
N6_bcBABL	BasalWE
N6_bcBARZ	Neutrophils1
N6_bcBAUW	Neutrophils1
