cell	Cell_type
N2_bcATQW	FLB9
N2_bcATTE	IW5
N2_bcATUB	IW4
N2_bcATUC	Erythrocyte
N2_bcATWK	Erythrocyte
N2_bcATXU	IW4
N2_bcAUFL	IW4
N2_bcAUGC	IW5
N2_bcAUKB	Macrophage
N2_bcAUKM	Tcells
N2_bcAURG	IW5
N2_bcAVCW	FLB7
N2_bcAVDN	Tcells
N2_bcAVEV	IW4
N2_bcAVHC	Schwann
N2_bcAVOZ	Erythrocyte
N2_bcAVVA	Erythrocyte
N2_bcAVXG	Erythrocyte
N2_bcAWDA	IW4
N2_bcAWGE	Erythrocyte
N2_bcAWIX	Erythrocyte
N2_bcAWMQ	Erythrocyte
N2_bcAWNX	Erythrocyte
N2_bcAWQD	Erythrocyte
N2_bcAWQQ	Macrophage
N2_bcAWRA	IW4
N2_bcAWUF	Erythrocyte
N2_bcAWXB	Macrophage
N2_bcAWZF	Erythrocyte
N2_bcAXCG	Erythrocyte
N2_bcAXCH	FLB9
N2_bcAXFL	FLB9
N2_bcAXKV	Erythrocyte
N2_bcAXRU	Erythrocyte
N2_bcAXSD	Tcells
N2_bcAXSP	FLB8
N2_bcAXST	Erythrocyte
N2_bcAXTL	Erythrocyte
N2_bcAXTQ	Erythrocyte
N2_bcAXVB	IW4
N2_bcAXYY	Erythrocyte
N2_bcAYCU	Erythrocyte
N2_bcAYEQ	IW4
N2_bcAYFO	Macrophage
N2_bcAYOU	Erythrocyte
N2_bcAYPP	Tcells
N2_bcAYUM	FLB8
N2_bcAYWK	FLB9
N2_bcAYYB	Endo
N2_bcAYYU	Pericyte
N2_bcAZBZ	Bcells
N2_bcAZFG	Erythrocyte
N2_bcAZFI	IW4
N2_bcAZGL	FLB9
N2_bcAZGU	BasalWE2
N2_bcAZIG	Erythrocyte
N2_bcAZJX	Erythrocyte
N2_bcAZKZ	IW5
N2_bcAZTD	FLB9
N2_bcAZVX	Erythrocyte
N2_bcAZWI	FLB9
N2_bcAZXC	FLB8
N2_bcBAEN	Endo
N2_bcBAEV	IW4
N2_bcBAFY	Macrophage
N2_bcBAGE	IW4
N2_bcBAJK	Tcells
N2_bcBAJQ	Erythrocyte
N2_bcBALV	FLB9
N2_bcBALX	Erythrocyte
N2_bcBAQY	FLB8
N2_bcBAWP	IW5
N2_bcBBFD	IW4
N2_bcBBFL	Erythrocyte
N2_bcBBGK	Erythrocyte
N2_bcBBHI	Schwann
N2_bcBBLY	FLB9
N2_bcBBMO	IW4
N2_bcBBNT	IW4
N2_bcBBQI	FLB9
N2_bcBBVI	Erythrocyte
N2_bcBBZH	IW4
N2_bcBBZM	IW4
N2_bcBCAS	Bcells
N2_bcBCAW	Erythrocyte
N2_bcBCBV	Neutrophil
N2_bcBCDK	Erythrocyte
N2_bcBCEG	Erythrocyte
N2_bcBCIY	IW5
N2_bcBCJG	Erythrocyte
N2_bcBCML	Erythrocyte
N2_bcBCQA	IW4
N2_bcBCRM	Macrophage
N2_bcBCSH	Pericyte
N2_bcBCSZ	IW4
N2_bcBCUD	Erythrocyte
N2_bcBCYH	Erythrocyte
N2_bcBCYU	Erythrocyte
N2_bcBCZK	IW5
N2_bcBDCT	Macrophage
N2_bcBDDZ	Erythrocyte
N2_bcBDES	FLB8
N2_bcBDGI	Macrophage
N2_bcBDGN	Erythrocyte
N2_bcBDMN	Erythrocyte
N2_bcBDMX	IW4
N2_bcBDNL	IW4
N2_bcBDOC	Macrophage
N2_bcBDQE	Erythrocyte
N2_bcBDRI	Erythrocyte
N2_bcBDSG	FLB9
N2_bcBDUU	Erythrocyte
N2_bcBDVT	SSC
N2_bcBDXK	Macrophage
N2_bcBDXP	Erythrocyte
N2_bcBDZH	FLB9
N2_bcBECG	Macrophage
N2_bcBEEP	IW4
N2_bcBEGX	IW4
N2_bcBEWN	IW4
N2_bcBEXJ	FLB7
N2_bcBEYU	FLB9
N2_bcBFAM	Macrophage
N2_bcBFCL	IW4
N2_bcBFFQ	FLB8
N2_bcBFJU	Erythrocyte
N2_bcBFKU	SSC
N2_bcBFKY	IW5
N2_bcBFPB	IW4
N2_bcBFPM	FLB9
N2_bcBFYN	IW4
N2_bcBGEU	Erythrocyte
N2_bcBGFJ	IW5
N2_bcBGGT	Erythrocyte
N2_bcBGHC	Erythrocyte
N2_bcBGMU	Macrophage
N2_bcBGNW	IW4
N2_bcBGOG	Erythrocyte
N2_bcBGPP	BasalWE2
N2_bcBGRD	Erythrocyte
N2_bcBGTK	IW5
N2_bcBHCX	IW4
N2_bcBHKT	Macrophage
N2_bcBHLO	Macrophage
N2_bcBHRV	FLB8
N2_bcBHZF	Erythrocyte
N2_bcBIAC	IW4
N2_bcBIBV	BasalWE2
N2_bcBICP	Erythrocyte
N2_bcBICR	Erythrocyte
N2_bcBIGE	Erythrocyte
N2_bcBIGH	Bcells
N2_bcBIGR	FLB9
N2_bcBIGW	Macrophage
N2_bcBIPB	IW5
N2_bcBISU	FLB9
N2_bcBISY	Erythrocyte
N2_bcBIUN	IW5
N2_bcBJDA	BasalWE1
N2_bcBJDF	Erythrocyte
N2_bcBJEK	Macrophage
N2_bcBJEU	Erythrocyte
N2_bcBJFQ	Erythrocyte
N2_bcBJGT	Macrophage
N2_bcBJYK	IW4
N2_bcBKBK	Erythrocyte
N2_bcBKEG	Erythrocyte
N2_bcBKGT	Erythrocyte
N2_bcBKGY	Erythrocyte
N2_bcBKIJ	BasalWE1
N2_bcBKJV	IW4
N2_bcBKPJ	Erythrocyte
N2_bcBKQO	Tcells
N2_bcBKRL	Erythrocyte
N2_bcBKSN	Myogenic_blastema
N2_bcBKTU	Macrophage
N2_bcBKYF	IW4
N2_bcBKYY	Erythrocyte
N2_bcBLBB	Erythrocyte
N2_bcBLBZ	FLB9
N2_bcBLDB	FLB9
N2_bcBLIC	Erythrocyte
N2_bcBLIF	Macrophage
N2_bcBLKD	Bcells
N2_bcBLNI	Erythrocyte
N2_bcBLVH	FLB8
N2_bcBLXJ	Macrophage
N2_bcBMED	IW4
N2_bcBMEI	Bcells
N2_bcBMIC	Macrophage
N2_bcBMIT	IW4
N2_bcBMJL	Macrophage
N2_bcBMKI	Macrophage
N2_bcBMMW	Erythrocyte
N2_bcBMNJ	IW4
N2_bcBMPR	Tcells
N2_bcBMTU	FLB8
N2_bcBMUY	IW4
N2_bcBMVH	Tcells
N2_bcBNEQ	IW4
N2_bcBNHB	Erythrocyte
N2_bcBNKH	BasalWE2
N2_bcBNKS	FLB8
N2_bcBNLH	Erythrocyte
N2_bcBNME	IW4
N2_bcBNMM	Erythrocyte
N2_bcBNOE	FLB9
N2_bcBNTE	Erythrocyte
N2_bcBNZA	BasalWE1
N2_bcBOAQ	Macrophage
N2_bcBOBK	IW4
N2_bcBOCZ	FLB9
N2_bcBOGM	Macrophage
N2_bcBOHH	Erythrocyte
N2_bcBOMN	Macrophage
N2_bcBONF	Erythrocyte
N2_bcBOPG	Erythrocyte
N2_bcBOVS	Erythrocyte
N2_bcBOXB	Erythrocyte
N2_bcBOZE	Erythrocyte
N2_bcBPDH	FLB9
N2_bcBPDV	Erythrocyte
N2_bcBPEN	SSC
N2_bcBPFR	Tcells
N2_bcBPUX	IW4
N2_bcBPWC	FLB8
N2_bcBPWF	IW4
N2_bcBPWZ	Erythrocyte
N2_bcBQAA	FLB8
N2_bcBQDM	Macrophage
N2_bcBQLI	Endo
N2_bcBQNZ	IW4
N2_bcBQTX	Macrophage
N2_bcBQUU	FLB9
N2_bcBQXQ	Erythrocyte
N2_bcBQXT	Tcells
N2_bcBQYY	Erythrocyte
N2_bcBRBQ	Erythrocyte
N2_bcBRIU	FLB9
N2_bcBRLV	Macrophage
N2_bcBRPI	Erythrocyte
N2_bcBRSU	BasalWE2
N2_bcBRYH	IW4
N2_bcBRYJ	IW4
N2_bcBRZZ	IW4
N2_bcBSBJ	Erythrocyte
N2_bcBSBT	Erythrocyte
N2_bcBSCO	FLB7
N2_bcBSEY	Erythrocyte
N2_bcBSGO	Erythrocyte
N2_bcBSHT	IW4
N2_bcBSHV	Erythrocyte
N2_bcBSIV	Endo
N2_bcBSIX	FLB9
N2_bcBSMV	Endo
N2_bcBSQE	Erythrocyte
N2_bcBSQL	Macrophage
N2_bcBSRN	Erythrocyte
N2_bcBSRY	Bcells
N2_bcBSSK	Erythrocyte
N2_bcBSUD	FLB8
N2_bcBSWP	IW4
N2_bcBSXS	Erythrocyte
N2_bcBTAX	Erythrocyte
N2_bcBTCX	IW4
N2_bcBTDN	Macrophage
N2_bcBTFE	Erythrocyte
N2_bcBTHC	Macrophage
N2_bcBTKS	BasalWE1
N2_bcBTNW	Tcells
N2_bcBTOC	Erythrocyte
N2_bcBTPK	Erythrocyte
N2_bcBTQM	IW4
N2_bcBTRD	Erythrocyte
N2_bcBTRZ	SSC
N2_bcBTTV	Macrophage
N2_bcBTUA	Tcells
N2_bcBTUH	FLB7
N2_bcBUBP	FLB8
N2_bcBUET	IW4
N2_bcBUMN	FLB9
N2_bcBUPA	Macrophage
N2_bcBUPX	Erythrocyte
N2_bcBURC	Erythrocyte
N2_bcBUSO	Macrophage
N2_bcBUTT	Erythrocyte
N2_bcBVCW	Erythrocyte
N2_bcBVDC	Endo
N2_bcBVGW	Erythrocyte
N2_bcBVJE	Erythrocyte
N2_bcBVLW	Macrophage
N2_bcBVMI	Erythrocyte
N2_bcBVSL	Macrophage
N2_bcBVUV	FLB9
N2_bcBVVE	Schwann
N2_bcBVZP	Erythrocyte
N2_bcBWEH	Macrophage
N2_bcBWHD	IW4
N2_bcBWIK	Erythrocyte
N2_bcBWKM	Tcells
N2_bcBWLB	SSC
N2_bcBWLO	IW4
N2_bcBWMH	FLB8
N2_bcBWSV	BasalWE2
N2_bcBWTH	Macrophage
N2_bcBWTV	FLB7
N2_bcBXAA	Erythrocyte
N2_bcBXCY	BasalWE2
N2_bcBXFN	FLB9
N2_bcBXGA	IW4
N2_bcBXIO	IW4
N2_bcBXJB	FLB8
N2_bcBXLM	FLB9
N2_bcBXPD	Erythrocyte
N2_bcBXPQ	IW5
N2_bcBXQB	FLB9
N2_bcBXTC	BasalWE2
N2_bcBXUT	IW4
N2_bcBXXR	Erythrocyte
N2_bcBXYN	SSC
N2_bcBYCZ	IW4
N2_bcBYFH	Erythrocyte
N2_bcBYFO	Macrophage
N2_bcBYKW	FLB9
N2_bcBYTT	Erythrocyte
N2_bcBYUA	BasalWE2
N2_bcBYWE	BasalWE2
N2_bcBYXK	Erythrocyte
N2_bcBYXS	IW4
N2_bcBZBE	IW4
N2_bcBZBR	Erythrocyte
N2_bcBZGE	FLB9
N2_bcBZJS	Tcells
N2_bcBZKI	FLB9
N2_bcBZOP	BasalWE2
N2_bcBZPH	SSC
N2_bcBZRG	IW4
N2_bcBZVV	Erythrocyte
N2_bcBZYP	IW4
N2_bcCAAC	Erythrocyte
N2_bcCADV	Erythrocyte
N2_bcCAJL	Erythrocyte
N2_bcCANB	Endo
N2_bcCANO	Bcells
N2_bcCAQN	Erythrocyte
N2_bcCASK	Tcells
N2_bcCAZH	Macrophage
N2_bcCAZV	Erythrocyte
N2_bcCBBF	FLB9
N2_bcCBBY	IW4
N2_bcCBEW	FLB8
N2_bcCBGQ	IW4
N2_bcCBGZ	IW4
N2_bcCBIZ	Tcells
N2_bcCBLA	IW4
N2_bcCBLQ	Erythrocyte
N2_bcCBNP	Erythrocyte
N2_bcCBPU	Erythrocyte
N2_bcCBQE	Myogenic_blastema
N2_bcCBTF	Erythrocyte
N2_bcCBTY	Erythrocyte
N2_bcCBXJ	FLB9
N2_bcCBZJ	FLB8
N2_bcCCAB	BasalWE1
N2_bcCCFK	IW4
N2_bcCCJR	FLB8
N2_bcCCKK	FLB8
N2_bcCCLJ	FLB9
N2_bcCCQX	IW5
N2_bcCCSE	Tcells
N2_bcCCSV	Erythrocyte
N2_bcCCSW	FLB9
N2_bcCCSZ	Erythrocyte
N2_bcCCVY	BasalWE1
N2_bcCDGI	Erythrocyte
N2_bcCDKZ	FLB8
N2_bcCDMQ	FLB8
N2_bcCDPQ	FLB9
N2_bcCDPT	Tcells
N2_bcCDQP	Erythrocyte
N2_bcCDSO	IW5
N2_bcCDVB	IW5
N2_bcCDVH	Erythrocyte
N2_bcCDVJ	FLB8
N2_bcCDVV	Schwann
N2_bcCEEU	Erythrocyte
N2_bcCEGA	Erythrocyte
N2_bcCEGD	BasalWE1
N2_bcCEHQ	Erythrocyte
N2_bcCEIZ	FLB9
N2_bcCEMA	IW4
N2_bcCEML	Macrophage
N2_bcCERC	Erythrocyte
N2_bcCESL	Myogenic_blastema
N2_bcCEVX	Bcells
N2_bcCFAY	Endo
N2_bcCFFU	FLB8
N2_bcCFHQ	Macrophage
N2_bcCFJC	Erythrocyte
N2_bcCFJW	IW4
N2_bcCFLB	FLB8
N2_bcCFOA	IW4
N2_bcCFPY	Macrophage
N2_bcCFQF	Tcells
N2_bcCFRH	Neutrophil
N2_bcCFVD	Erythrocyte
N2_bcCFWB	Erythrocyte
N2_bcCFWJ	Erythrocyte
N2_bcCFXK	FLB7
N2_bcCFZB	SSC
N2_bcCGAG	FLB9
N2_bcCGBZ	IW4
N2_bcCGDS	Tcells
N2_bcCGGW	BasalWE1
N2_bcCGIX	Endo
N2_bcCGKC	Endo
N2_bcCGKF	Macrophage
N2_bcCGLN	FLB8
N2_bcCGNF	Erythrocyte
N2_bcCGNQ	BasalWE1
N2_bcCGNS	Bcells
N2_bcCGOH	Macrophage
N2_bcCGPH	Tcells
N2_bcCGPR	IW4
N2_bcCGPX	BasalWE2
N2_bcCGTR	SSC
N2_bcCGUH	Macrophage
N2_bcCGVO	IW4
N2_bcCGZM	Macrophage
N2_bcCHAV	FLB9
N2_bcCHBB	Erythrocyte
N2_bcCHFR	Erythrocyte
N2_bcCHGH	Erythrocyte
N2_bcCHOA	Erythrocyte
N2_bcCHRA	Erythrocyte
N2_bcCHUZ	FLB9
N2_bcCHZT	Macrophage
N2_bcCIDD	Erythrocyte
N2_bcCIGV	FLB9
N2_bcCIJF	Schwann
N2_bcCIJT	Macrophage
N2_bcCIJX	Erythrocyte
N2_bcCIKR	FLB9
N2_bcCIKS	Erythrocyte
N2_bcCIPC	Erythrocyte
N2_bcCIPI	Macrophage
N2_bcCIPX	FLB7
N2_bcCIRC	Macrophage
N2_bcCIRF	Erythrocyte
N2_bcCIRG	Endo
N2_bcCISH	Erythrocyte
N2_bcCISX	Erythrocyte
N2_bcCIUY	Macrophage
N2_bcCIVG	Erythrocyte
N2_bcCIXG	IW4
N2_bcCIXR	Erythrocyte
N2_bcCIZG	Tcells
N2_bcCJAK	Erythrocyte
N2_bcCJIQ	Erythrocyte
N2_bcCJMB	FLB9
N2_bcCJMN	IW4
N2_bcCJNV	Erythrocyte
N2_bcCJOC	Erythrocyte
N2_bcCJPP	IW5
N2_bcCJSY	FLB8
N2_bcCJUT	Macrophage
N2_bcCJYW	Macrophage
N2_bcCJZJ	IW4
N2_bcCKBT	Macrophage
N2_bcCKDN	IW4
N2_bcCKFM	IW4
N2_bcCKGA	Erythrocyte
N2_bcCKHG	FLB7
N2_bcCKHM	Macrophage
N2_bcCKHN	IW5
N2_bcCKIZ	Erythrocyte
N2_bcCKKT	FLB9
N2_bcCKPY	Neutrophil
N2_bcCKSV	Macrophage
N2_bcCKUW	IW4
N2_bcCKVA	Erythrocyte
N2_bcCKVO	Erythrocyte
N2_bcCKXC	BasalWE2
N2_bcCKXX	IW4
N2_bcCKYI	FLB8
N2_bcCLBL	IW4
N2_bcCLEJ	Erythrocyte
N2_bcCLFY	IW4
N2_bcCLKI	Erythrocyte
N2_bcCLMP	Erythrocyte
N2_bcCLMW	IW4
N2_bcCLPM	IW4
N2_bcCLQO	Bcells
N2_bcCLSB	IW4
N2_bcCLTD	Erythrocyte
N2_bcCLTZ	Erythrocyte
N2_bcCLXE	FLB8
N2_bcCLZM	FLB9
N2_bcCMBJ	BasalWE1
N2_bcCMCH	Macrophage
N2_bcCMDC	FLB7
N2_bcCMJC	IW4
N2_bcCMJI	IW4
N2_bcCMKH	Endo
N2_bcCMMA	Erythrocyte
N2_bcCMOD	Erythrocyte
N2_bcCMOK	Erythrocyte
N2_bcCMRN	Erythrocyte
N2_bcCMUH	Tcells
N2_bcCMUU	Erythrocyte
N2_bcCMWV	IW4
N2_bcCMXW	Macrophage
N2_bcCMYJ	SSC
N2_bcCMZU	Tcells
N2_bcCNBK	Erythrocyte
N2_bcCNCA	Tcells
N2_bcCNCN	FLB9
N2_bcCNDU	IW4
N2_bcCNES	IW4
N2_bcCNQZ	Erythrocyte
N2_bcCNTO	Macrophage
N2_bcCNUR	Erythrocyte
N2_bcCNVF	BasalWE1
N2_bcCNVL	Macrophage
N2_bcCNVR	Erythrocyte
N2_bcCNWY	IW5
N2_bcCNYH	IW5
N2_bcCOBR	FLB8
N2_bcCOCK	Myogenic_blastema
N2_bcCOGU	IW4
N2_bcCOJI	IW4
N2_bcCOMI	FLB7
N2_bcCOQJ	Erythrocyte
N2_bcCOQP	Macrophage
N2_bcCORJ	Erythrocyte
N2_bcCOSR	BasalWE2
N2_bcCOTH	Tcells
N2_bcCOTJ	IW4
N2_bcCOTS	Tcells
N2_bcCOUH	FLB8
N2_bcCOYQ	Erythrocyte
N2_bcCPAJ	BasalWE2
N2_bcCPBW	Bcells
N2_bcCPCE	Erythrocyte
N2_bcCPEQ	IW4
N2_bcCPEY	Tcells
N2_bcCPKA	IW4
N2_bcCPKT	Erythrocyte
N2_bcCPMB	Erythrocyte
N2_bcCPMH	Erythrocyte
N2_bcCPNL	Erythrocyte
N2_bcCPNV	IW5
N2_bcCPTH	Macrophage
N2_bcCPYQ	Erythrocyte
N2_bcCPYW	IW4
N2_bcCQAQ	IW4
N2_bcCQDQ	Macrophage
N2_bcCQEX	Pericyte
N2_bcCQFL	Erythrocyte
N2_bcCQIL	BasalWE1
N2_bcCQIV	Erythrocyte
N2_bcCQKL	FLB8
N2_bcCQQC	IW4
N2_bcCQUC	Erythrocyte
N2_bcCQUW	Neutrophil
N2_bcCQWC	Bcells
N2_bcCQWF	Macrophage
N2_bcCQWK	Erythrocyte
N2_bcCQXW	Erythrocyte
N2_bcCQYI	SSC
N2_bcCRDW	Erythrocyte
N2_bcCREP	Erythrocyte
N2_bcCREV	BasalWE1
N2_bcCRFF	Macrophage
N2_bcCRFI	Myogenic_blastema
N2_bcCRHS	FLB9
N2_bcCRME	Erythrocyte
N2_bcCRMU	Erythrocyte
N2_bcCROJ	FLB9
N2_bcCROQ	Bcells
N2_bcCRQU	Erythrocyte
N2_bcCRTA	Erythrocyte
N2_bcCRUF	Erythrocyte
N2_bcCSBX	Erythrocyte
N2_bcCSDI	IW4
N2_bcCSFP	Erythrocyte
N2_bcCSHF	Erythrocyte
N2_bcCSII	FLB9
N2_bcCSIR	Tcells
N2_bcCSJQ	Macrophage
N2_bcCSLT	FLB9
N2_bcCSQJ	Erythrocyte
N2_bcCSRE	Macrophage
N2_bcCTAT	FLB9
N2_bcCTDM	Tcells
N2_bcCTEI	Tcells
N2_bcCTFI	Erythrocyte
N2_bcCTGA	BasalWE2
N2_bcCTGL	IW4
N2_bcCTHF	Erythrocyte
N2_bcCTMN	FLB9
N2_bcCTNV	SSC
N2_bcCTNY	Erythrocyte
N2_bcCTOV	FLB9
N2_bcCTPI	Tcells
N2_bcCTPL	Erythrocyte
N2_bcCTST	Erythrocyte
N2_bcCTXN	Erythrocyte
N2_bcCUDG	BasalWE2
N2_bcCUHK	Erythrocyte
N2_bcCUII	Erythrocyte
N2_bcCUKQ	IW4
N2_bcCUKZ	IW4
N2_bcCUSD	Erythrocyte
N2_bcCUVE	Erythrocyte
N2_bcCUWQ	Erythrocyte
N2_bcCUWW	BasalWE1
N2_bcCUYY	Erythrocyte
N2_bcCVBW	Erythrocyte
N2_bcCVDY	IW4
N2_bcCVDZ	IW4
N2_bcCVEP	Tcells
N2_bcCVGD	FLB9
N2_bcCVIT	Macrophage
N2_bcCVJR	IW4
N2_bcCVJY	FLB8
N2_bcCVLN	Schwann
N2_bcCVSV	Erythrocyte
N2_bcCVTT	IW5
N2_bcCWHF	IW4
N2_bcCWNM	BasalWE2
N2_bcCWRO	Tcells
N2_bcCWSD	FLB9
N2_bcCWSE	IW4
N2_bcCWYA	FLB9
N2_bcCWYR	IW4
N2_bcCWZB	Pericyte
N2_bcCXDW	Erythrocyte
N2_bcCXGJ	FLB9
N2_bcCXGM	SSC
N2_bcCXIH	Erythrocyte
N2_bcCXKX	IW4
N2_bcCXOO	Erythrocyte
N2_bcCXQG	Erythrocyte
N2_bcCXTO	Erythrocyte
N2_bcCXUC	Macrophage
N2_bcCXVC	Erythrocyte
N2_bcCXYA	Erythrocyte
N2_bcCXZM	IW4
N2_bcCYDD	Erythrocyte
N2_bcCYJL	Neutrophil
N2_bcCYQD	Erythrocyte
N2_bcCYRR	Macrophage
N2_bcCYSY	FLB9
N2_bcCZCS	Macrophage
N2_bcCZGM	Erythrocyte
N2_bcCZIQ	Erythrocyte
N2_bcCZKQ	Erythrocyte
N2_bcCZKT	Erythrocyte
N2_bcCZMF	Tcells
N2_bcCZMN	Tcells
N2_bcCZNC	FLB8
N2_bcCZQH	IW4
N2_bcCZSW	IW4
N2_bcCZVX	IW4
N2_bcCZWT	BasalWE2
N2_bcCZZR	Tcells
N2_bcCZZX	IW4
N2_bcDAES	Endo
N2_bcDAGE	Macrophage
N2_bcDAGN	Erythrocyte
N2_bcDAOI	Erythrocyte
N2_bcDAOM	Erythrocyte
N2_bcDAVF	Erythrocyte
N2_bcDAVT	Pericyte
N2_bcDAWS	Erythrocyte
N2_bcDAXV	SSC
N2_bcDAYF	IW4
N2_bcDAYT	Neutrophil
N2_bcDBBF	Macrophage
N2_bcDBBW	FLB8
N2_bcDBDX	FLB9
N2_bcDBKT	IW5
N2_bcDBQU	IW4
N2_bcDBRZ	FLB8
N2_bcDBSL	IW4
N2_bcDBTT	Macrophage
N2_bcDBZW	Myogenic_blastema
N2_bcDCBI	FLB7
N2_bcDCBN	Macrophage
N2_bcDCBY	Erythrocyte
N2_bcDCFI	IW4
N2_bcDCIK	IW4
N2_bcDCIN	FLB9
N2_bcDCIP	IW4
N2_bcDCLN	Macrophage
N2_bcDCPO	Macrophage
N2_bcDCRE	Erythrocyte
N2_bcDCUT	IW4
N2_bcDCYV	Macrophage
N2_bcDCZF	IW4
N2_bcDCZP	Erythrocyte
N2_bcDDCF	Erythrocyte
N2_bcDDFT	Erythrocyte
N2_bcDDHK	Erythrocyte
N2_bcDDLI	Erythrocyte
N2_bcDDLJ	IW4
N2_bcDDLL	Erythrocyte
N2_bcDDNC	Macrophage
N2_bcDDNJ	Macrophage
N2_bcDDNL	Macrophage
N2_bcDDOG	IW4
N2_bcDDPG	Erythrocyte
N2_bcDDTH	Macrophage
N2_bcDDTO	Erythrocyte
N2_bcDDVX	Macrophage
N2_bcDDYT	Bcells
N2_bcDDZU	FLB9
N2_bcDECG	Erythrocyte
N2_bcDEIO	IW4
N2_bcDEJH	IW5
N2_bcDEKP	FLB9
N2_bcDEQJ	Erythrocyte
N2_bcDERQ	Erythrocyte
N2_bcDESY	BasalWE2
N2_bcDEUI	Erythrocyte
N2_bcDEWN	Erythrocyte
N2_bcDEWR	Macrophage
N2_bcDEWY	Macrophage
N2_bcDEXV	Erythrocyte
N2_bcDEYL	Bcells
N2_bcDFAI	Macrophage
N2_bcDFBR	IW5
N2_bcDFKF	FLB8
N2_bcDFNF	BasalWE2
N2_bcDFNS	Erythrocyte
N2_bcDFSN	Macrophage
N2_bcDFUE	Macrophage
N2_bcDFUY	Endo
N2_bcDFWA	Neutrophil
N2_bcDFXJ	BasalWE2
N2_bcDFYW	Erythrocyte
N2_bcDFZO	FLB9
N2_bcDGBJ	Erythrocyte
N2_bcDGBX	Erythrocyte
N2_bcDGET	Erythrocyte
N2_bcDGFI	Tcells
N2_bcDGFT	IW5
N2_bcDGGM	IW4
N2_bcDGHF	Erythrocyte
N2_bcDGHN	FLB8
N2_bcDGKB	SSC
N2_bcDGKP	Pericyte
N2_bcDGPE	FLB9
N2_bcDGSV	FLB9
N2_bcDGVN	Erythrocyte
N2_bcDGWE	Erythrocyte
N2_bcDGXH	Macrophage
N2_bcDHCM	BasalWE1
N2_bcDHED	SSC
N2_bcDHPS	IW4
N2_bcDHVM	FLB9
N2_bcDHXS	FLB9
N2_bcDHZY	Erythrocyte
N2_bcDIAH	FLB8
N2_bcDIAQ	Tcells
N2_bcDIDM	Erythrocyte
N2_bcDIED	BasalWE2
N2_bcDIGK	IW5
N2_bcDIKG	Macrophage
N2_bcDIKZ	IW5
N2_bcDIMN	IW4
N2_bcDINF	IW4
N2_bcDINK	Erythrocyte
N2_bcDIQM	Erythrocyte
N2_bcDITC	Tcells
N2_bcDITY	FLB9
N2_bcDIUI	IW4
N2_bcDIWK	Macrophage
N2_bcDJAN	FLB9
N2_bcDJFA	BasalWE2
N2_bcDJGH	FLB9
N2_bcDJJX	Erythrocyte
N2_bcDJLF	IW4
N2_bcDJLL	Erythrocyte
N2_bcDJLT	Erythrocyte
N2_bcDJPM	FLB8
N2_bcDJQT	IW4
N2_bcDJSE	FLB8
N2_bcDJTW	FLB8
N2_bcDJUM	FLB8
N2_bcDJXT	FLB7
N2_bcDJZD	Bcells
N2_bcDKDH	Erythrocyte
N2_bcDKEV	Macrophage
N2_bcDKGK	Macrophage
N2_bcDKJS	Endo
N2_bcDKPA	Endo
N2_bcDKQY	Erythrocyte
N2_bcDKRI	Erythrocyte
N2_bcDKTG	Macrophage
N2_bcDKTY	IW5
N2_bcDKWH	Macrophage
N2_bcDKWR	IW4
N2_bcDLCF	Erythrocyte
N2_bcDLED	BasalWE1
N2_bcDLEM	Erythrocyte
N2_bcDLIV	BasalWE1
N2_bcDLQJ	IW4
N2_bcDLSV	BasalWE2
N2_bcDLUT	IW4
N2_bcDLYY	FLB9
N2_bcDMCS	Macrophage
N2_bcDMDB	Erythrocyte
N2_bcDMFJ	Erythrocyte
N2_bcDMGQ	Macrophage
N2_bcDMIB	Erythrocyte
N2_bcDMLN	FLB9
N2_bcDMMJ	Erythrocyte
N2_bcDMMU	BasalWE2
N2_bcDMNV	BasalWE2
N2_bcDMPC	Macrophage
N2_bcDMPW	IW4
N2_bcDMQN	FLB8
N2_bcDMVP	FLB9
N2_bcDNBD	Erythrocyte
N2_bcDNBL	Tcells
N2_bcDNCO	IW4
N2_bcDNCZ	BasalWE2
N2_bcDNEE	Erythrocyte
N2_bcDNFI	Erythrocyte
N2_bcDNGH	Erythrocyte
N2_bcDNTT	Schwann
N2_bcDNVM	Erythrocyte
N2_bcDODU	FLB9
N2_bcDOHW	IW4
N2_bcDORX	Erythrocyte
N2_bcDOSE	Macrophage
N2_bcDOSO	Erythrocyte
N2_bcDOSV	Tcells
N2_bcDOUD	SSC
N2_bcDOUH	IW4
N2_bcDOYQ	Neutrophil
N2_bcDPBR	IW4
N2_bcDPCC	IW4
N2_bcDPDE	Macrophage
N2_bcDPFN	FLB8
N2_bcDPIM	IW4
N2_bcDPIW	IW4
N2_bcDPJP	Macrophage
N2_bcDPNC	Macrophage
N2_bcDPTU	Erythrocyte
N2_bcDPUZ	FLB8
N2_bcDPWS	Erythrocyte
N2_bcDQEI	Erythrocyte
N2_bcDQFK	Macrophage
N2_bcDQHC	BasalWE2
N2_bcDQHL	FLB9
N2_bcDQIM	IW4
N2_bcDQMX	IW4
N2_bcDQNP	Erythrocyte
N2_bcDQRH	Erythrocyte
N2_bcDQRW	Macrophage
N2_bcDQSR	Bcells
N2_bcDQUJ	FLB9
N2_bcDQUM	SSC
N2_bcDQWC	IW4
N2_bcDQXB	Erythrocyte
N2_bcDQXV	IW4
